sample_id,aging_step,aging_class,source_file,total_fluorescence,max_intensity,tocopherol_like_Ex300_340_Em320_380,oxidation_like_Ex350_450_Em400_520,chlorophyll_like_Ex350_460_Em650_750,red_band_Em600_750,blue_green_Em380_520,bin_Ex300_340_Em300_350,bin_Ex300_340_Em350_400,bin_Ex300_340_Em400_450,bin_Ex300_340_Em450_500,bin_Ex300_340_Em500_550,bin_Ex300_340_Em550_600,bin_Ex300_340_Em600_650,bin_Ex300_340_Em650_700,bin_Ex300_340_Em700_750,bin_Ex300_340_Em750_800,bin_Ex340_380_Em300_350,bin_Ex340_380_Em350_400,bin_Ex340_380_Em400_450,bin_Ex340_380_Em450_500,bin_Ex340_380_Em500_550,bin_Ex340_380_Em550_600,bin_Ex340_380_Em600_650,bin_Ex340_380_Em650_700,bin_Ex340_380_Em700_750,bin_Ex340_380_Em750_800,bin_Ex380_420_Em300_350,bin_Ex380_420_Em350_400,bin_Ex380_420_Em400_450,bin_Ex380_420_Em450_500,bin_Ex380_420_Em500_550,bin_Ex380_420_Em550_600,bin_Ex380_420_Em600_650,bin_Ex380_420_Em650_700,bin_Ex380_420_Em700_750,bin_Ex380_420_Em750_800,bin_Ex420_460_Em300_350,bin_Ex420_460_Em350_400,bin_Ex420_460_Em400_450,bin_Ex420_460_Em450_500,bin_Ex420_460_Em500_550,bin_Ex420_460_Em550_600,bin_Ex420_460_Em600_650,bin_Ex420_460_Em650_700,bin_Ex420_460_Em700_750,bin_Ex420_460_Em750_800,bin_Ex460_500_Em300_350,bin_Ex460_500_Em350_400,bin_Ex460_500_Em400_450,bin_Ex460_500_Em450_500,bin_Ex460_500_Em500_550,bin_Ex460_500_Em550_600,bin_Ex460_500_Em600_650,bin_Ex460_500_Em650_700,bin_Ex460_500_Em700_750,bin_Ex460_500_Em750_800,bin_Ex500_540_Em300_350,bin_Ex500_540_Em350_400,bin_Ex500_540_Em400_450,bin_Ex500_540_Em450_500,bin_Ex500_540_Em500_550,bin_Ex500_540_Em550_600,bin_Ex500_540_Em600_650,bin_Ex500_540_Em650_700,bin_Ex500_540_Em700_750,bin_Ex500_540_Em750_800,bin_Ex540_580_Em300_350,bin_Ex540_580_Em350_400,bin_Ex540_580_Em400_450,bin_Ex540_580_Em450_500,bin_Ex540_580_Em500_550,bin_Ex540_580_Em550_600,bin_Ex540_580_Em600_650,bin_Ex540_580_Em650_700,bin_Ex540_580_Em700_750,bin_Ex540_580_Em750_800,bin_Ex580_620_Em300_350,bin_Ex580_620_Em350_400,bin_Ex580_620_Em400_450,bin_Ex580_620_Em450_500,bin_Ex580_620_Em500_550,bin_Ex580_620_Em550_600,bin_Ex580_620_Em600_650,bin_Ex580_620_Em650_700,bin_Ex580_620_Em700_750,bin_Ex580_620_Em750_800
U1,2,mid-aged,20210526_0808_AS2_X2U1S0P0.csv,17.420099522561266,567.6934204,2.964260109526129,3.817029751193883,84.52212170935947,50.53982848481325,2.3035681993798804,1.064377724949,5.426809374174614,6.467813275746922,7.258451252565384,12.969334346765383,6.624921599517692,2.6023040638269235,28.61736696620616,9.426022651604615,1.5299284994993767,0.2027172016886923,2.202395405077,3.9203785799969233,9.676610253123076,25.71773300181539,15.362735202007693,7.022763384230769,138.22472345006156,45.61808429101538,7.2576988774415385,0.07102771769536154,0.36481799187323083,0.6442798083405384,1.5785166388223077,4.71039842727,3.3859044175315383,3.5074553324992306,186.6012279212,61.541013203999995,9.819654974330769,0.023304984654307696,0.032322325010846156,0.19880210419604613,0.4023771492524615,1.5786327907492308,1.3478352702246152,3.6929212322446157,61.84122049193077,20.06440873309231,3.1998990002753844,0.01073702220546923,0.017511767844100003,0.02453535644809231,0.4549722044798847,1.7208488906892307,1.6583303167415386,2.353807078001538,34.10818429034615,10.934646698115385,1.7268876986000001,0.05367834906837692,0.07402481585038463,0.05740499910606923,0.13269823113776924,5.0766672564160755,3.598826692676923,4.219441544923076,138.31166359296924,45.069040694769235,7.018259195184615,0.028331623159461538,0.042903406473000005,0.043805478112923076,0.03390043368646154,1.5179681968717693,7.364133833369077,6.277998205353845,99.98010473584615,32.72563078994616,5.104494803316154,0.04073635685084616,0.06352813381576923,0.04006930997946154,0.03261801409923077,0.04174664923407692,3.1955148223166927,9.274535568818461,154.9293565625385,49.91978065865385,7.7320802299307685
U2,2,mid-aged,20210528_1518_AS2_U0U2R1X1.csv,17.24747390055497,569.1091309,3.0411265145691613,3.6613848268104303,85.13609305565032,49.969732255852946,2.278312945786535,1.029717412054923,5.813326933192308,7.0120221218407695,7.031574676538461,13.17580926701846,6.836995992646924,2.5965766258120766,28.295669145802304,9.178050835243846,1.4580695714171539,0.21790456207188463,2.388356850052308,4.0822115376,9.1097788829,25.807104103653845,15.716432615407692,7.029130392984616,138.92702851904613,45.03004040376153,7.016728203023077,0.07172646632816923,0.38640966056576925,0.6720474277181537,1.4821381088299999,4.72664470991154,3.4581938027953845,3.5582503043576925,191.54347267859998,62.112764622,9.719291231415387,0.020177278083753847,0.03468840408449231,0.19256880905760002,0.36363559286953845,1.5446593099153847,1.3385124381107691,3.3209764953369225,61.49141318771538,19.724925012630766,3.095959144423846,0.015218452259669231,0.019788952509038463,0.014104959630023076,0.37928554739365383,1.6048437168753849,1.5274810873784614,1.9372719952884618,30.436120187446154,9.664176659323077,1.5088046149292305,0.04658817045727693,0.06670520395230771,0.05453020614335385,0.10807216672202308,4.834849040766385,3.6822243938461536,4.108077180376923,133.52356203040767,42.90644769692308,6.6018803298369235,0.029929657794923077,0.04166421210269231,0.05040218592053847,0.038059704900307696,1.5075623641384617,8.233359243258922,6.463050679053846,98.98931718861537,32.04005892826153,4.973716295687693,0.04633886362707692,0.05100455586315384,0.04378253800323077,0.04163561784384615,0.06500627855576924,3.405703334936,9.027513410734613,153.92947565038463,49.11958030553077,7.569815502189231
V0,2,mid-aged,20210526_0933_AS2_V0S2Q1N2.csv,15.529683551000762,496.5242004,2.4573522238349677,4.1918478391376945,71.154164707933,43.89106191016621,2.3326942835769144,0.9789730901047693,4.112088757284615,4.929892931937692,6.424189841883077,10.887894955634616,5.77937150311,2.234794548104846,22.700845358830772,7.2576329662669234,1.1685132754620615,0.2599134069810923,2.6864521225411537,4.388885401321538,10.779654376130768,24.82185105536923,14.776086011476925,6.468863311061539,113.75664592102306,36.281511603969236,5.7969495719176924,0.05737960696433077,0.5474078885741539,0.8780716634710001,1.96442905368,5.065610713660768,3.6527714233076924,3.4065311638400004,158.38089486453077,50.1731289203077,7.9976394242923075,0.021845209476784613,0.031746809395184615,0.38701732974102304,0.6868613574001539,1.9505297523276923,1.6736128577846154,3.2835450709330765,56.3158120948923,17.621287797930766,2.784189811583846,0.00633222774546923,0.0221847127798,0.015324672741946153,1.1452864022950076,2.425471471832308,2.0342331565461538,1.8611541789146155,30.689193469638465,9.535110424853846,1.5081653241846154,0.026806721335653847,0.0690635646187923,0.04467802498953077,0.23106134848753074,11.88591736785723,3.6586513812461536,4.012478081084615,126.31384815713078,39.537213589230774,6.155680001495384,0.01894542101538461,0.054534786638153844,0.028903921178999998,0.024648879539076924,4.168809086923233,14.867040967865078,5.360005862930769,92.012903956,29.677797497076924,4.658704952516922,0.04674243224884616,0.04861155544892307,0.039491757276615386,0.025268598059,0.031385404274615385,7.359169712094769,12.44253605803923,134.1806436316923,41.91551897715385,6.579624822495385
V1,2,mid-aged,20210527_1245_AS2_Q2V2W2V1.csv,16.506744265373573,509.301178,2.846337937602903,4.503074950928604,79.17723146016667,46.517275016838894,2.5863257250103957,1.1181171661116156,4.854269865837693,5.893495327623077,7.364673148824615,12.506606023827693,6.619762395441539,2.5256040920998464,25.791046337415384,8.159547136196155,1.288788374551969,0.2885659116346461,2.9320859374272303,4.763159274576923,11.489535269661538,26.78985168756923,16.014606332376925,7.0466021464,124.97686825375384,39.45405274164615,6.213149730153076,0.0680474794678231,0.614879237236,0.9744758295816922,2.1064143345707693,5.510459911969231,3.9791889254769233,3.8047569494923077,177.95940246838464,56.32017189869231,8.855271985353845,0.028185419103838462,0.03502238174676154,0.45706317171636157,0.761797839171,2.1670901238669233,1.8542891988076922,3.5313834347246162,63.18243165969999,19.774679148946152,3.079786068043846,0.01202615464093077,0.016553140602784615,0.018807967093176926,1.253194013088923,2.5901301475323075,2.1677521467384615,1.9465052137646153,32.298922541438465,10.039481410661539,1.5575426873307692,0.04285204364106923,0.06732656985037692,0.046011912793853846,0.2523871780124846,12.090509945097693,3.8512745765692307,4.136277090638462,126.90870319194616,39.851798586230764,6.125590981083077,0.02439197200253846,0.052167551134846155,0.03156234280961538,0.03830322145538462,4.159236852094462,15.81388119040646,5.671719859138462,91.48818967715385,29.58832354503846,4.584048241913077,0.042545533166,0.05711962674207692,0.02810943630992308,0.025466838766461535,0.03277366414661539,8.14507463532392,13.73170735171231,136.95627610707692,42.745223731100005,6.54077346951
V2,2,mid-aged,20210527_1245_AS2_Q2V2W2V1.csv,16.798649447738793,513.8396606,2.977392298923161,4.634268451386071,81.17875005924836,47.25570999025488,2.6635401815205544,1.1462201564897923,5.087439389445385,6.140586957659231,7.600771303718461,12.592574979788463,6.617506008889231,2.5248037815913844,25.60990391893923,8.079891699173077,1.2930846396992923,0.28901031376296155,3.020621964971692,4.965416785403077,11.876973139361539,27.249617833484617,16.277648698623075,7.151637726623077,127.2300944861769,40.15503555086923,6.334627275208462,0.06510292653392308,0.6137078610936924,1.0019521120536152,2.199566390176923,5.677776588,4.1096867130999994,3.9036992384153844,183.31247114669236,57.771827140384616,9.11292895353846,0.023255849715953843,0.03603798430304616,0.4444657412729693,0.7707600326416153,2.2114091116276926,1.905240071753846,3.4528208595,65.05153015297692,20.393704610684612,3.1912222383776925,0.012731580250215384,0.021113120456469233,0.02428634596226923,1.2605752766306386,2.6333165105576923,2.204995138815385,1.9224954779453844,32.82821819182308,10.179854787376923,1.6057587166223077,0.039256689224684616,0.0662451275337923,0.05002655151277693,0.25133217838251537,12.560885874852923,3.9493406846384618,4.220978731484616,128.0350470353231,39.93333112246154,6.182508640146154,0.023583224873153844,0.03940596601353847,0.03166526408507693,0.02980858779546154,4.401653118655385,16.833730480757307,5.785360816715384,92.22711899138461,29.741081021469228,4.624768179232308,0.02850260702923077,0.03772083231484615,0.04478316665076923,0.03487979408807692,0.03380568811253845,8.739180322735384,13.969160356327693,138.98531962846155,43.00196617576154,6.623533567931538
W0,2,mid-aged,20210526_1219_AS2_A2W0Q0T2.csv,15.982390064376597,629.2232056,1.236041774472,2.3373773249208925,56.251421627122554,47.11293074223759,1.291809601196247,0.4333309296454615,2.1376953936153846,2.4448152976461537,3.8844846998984615,9.460686095046153,5.555955634265384,1.9362484574984613,20.485126290943846,8.166441578730769,1.315600404418454,0.1145365922167,1.0795490747127692,1.8387585274123077,5.810453297461539,20.067228574338458,13.436526533407692,5.548120381261539,96.81900802815385,38.68423546287692,6.152060945624616,0.04672562840204615,0.16252580691024615,0.29478871611806146,0.8266807471745385,3.1897780088369228,2.6148077607230773,2.336798340569231,108.99498816888463,43.70685432161538,6.978667332692308,0.01414868314433077,0.02591750861786923,0.09563995398014616,0.23731629640669233,1.1297669050815387,1.09444654261,1.8187870162938464,39.427240012276926,15.44727594863077,2.4444224870684614,0.007094539974346154,0.012257138697030767,0.012895777191561538,0.2790734194367692,1.3951172658692308,1.4543847634069231,1.3422656251915384,27.455472422015387,10.732598596607694,1.6862500571623076,0.04857516341791539,0.07710823147527693,0.05852751673032308,0.08672324087072308,4.627785412152001,3.3772068381615385,4.037592658661539,144.03776480937694,56.401962816153855,8.651433835630769,0.045858727697307686,0.07421562859592308,0.04986431018461539,0.030323270565076926,1.5785153555466154,7.651821583746692,5.564196104330769,114.85669864023076,45.54619555130769,6.99852295931,0.025937113839230766,0.0690600731356923,0.05096917161069231,0.053033958176,0.0343433684336923,3.5204912616928463,8.82047235999077,172.79007849353846,67.79665909484615,10.368702310671537
W1,2,mid-aged,20210527_1537_AS2_D1T1W1R0.csv,17.09878934982286,649.9724121,1.453876652902258,2.691504054890611,64.448631452,50.26147055694677,1.5165702406835004,0.48562934765900007,2.638613872322308,3.12808410111923,4.699963503763846,10.393367407513075,6.007727652524615,2.1342978480149233,22.393042771141534,8.669612642438462,1.3815213344587691,0.1271057211004615,1.292872082101923,2.271843745366923,6.846667053038461,21.7418938819,14.447717006376926,6.092831404330769,107.71159869976154,41.7061262645,6.560051270885385,0.05493694937864615,0.20352882950972304,0.3703650661627692,1.021737273949231,3.6606412082907696,3.001964350301539,2.721222247440769,129.02311407343078,50.181521122153846,7.942055385969231,0.022328721789238455,0.03161752813927692,0.11765461676319229,0.29653205360946155,1.3000136361923078,1.2537976824223078,2.080339146126923,46.92444235360769,17.89110128156154,2.8106457305653842,0.011012916664523078,0.022348365018576923,0.01483397475980769,0.3321398345066923,1.548970548910769,1.6264778393607693,1.507172737200769,30.46683514964615,11.629070613638463,1.841164478349231,0.050612378392584624,0.07980687972811537,0.0581691031487077,0.10704716886426922,5.060238934359846,3.5921375100307693,4.2341399331,151.6302141796,57.90057781676923,8.93635453883077,0.041733289650846155,0.06278883274630769,0.043914031933923084,0.0349993183146923,1.6963533182626924,8.404143380964616,5.7757891508692305,119.1495345996923,45.996736938,7.108120082823078,0.052059897764846146,0.08337718778038462,0.04985894076476923,0.029378434887615386,0.05899909817900001,3.8517644389655383,9.183028581469232,178.8815414664615,68.11784378330769,10.447263165599997
W2,2,mid-aged,20210527_1245_AS2_Q2V2W2V1.csv,16.83612892996722,647.1548462,1.4459363617847099,2.633316338345334,61.84218275860784,49.458506026109866,1.4864501758849091,0.48261006002929996,2.5683894111684618,3.0174453599296154,4.617232657143846,10.42575598972846,6.040895133483846,2.1576150308132314,22.50490744603231,8.784084170926153,1.4241851553313924,0.13781696342953847,1.260774217197923,2.187335892409231,6.728661999184615,21.713707402984614,14.444471568284616,6.065510300561538,106.24937878851539,41.40222269923077,6.558210501320769,0.05548257678134615,0.19467721448344616,0.34477913920684616,0.9556437988216923,3.467713927106154,2.8524195933146155,2.5763606791330766,121.39349327153077,47.43933510384615,7.5367978940461535,0.017077251226692305,0.025657255876192307,0.11386939672471537,0.28250275813009995,1.2422483288453847,1.1994078700438462,1.9540420963346155,43.8674251296,16.848179422915383,2.648409959033077,0.014309568947153845,0.01600407362043077,0.014341347625800001,0.3304264485883153,1.51287183051,1.5623022492715384,1.4063023117892306,29.259147101384617,11.23346577603077,1.7677581766023076,0.04829906349899999,0.07689966318707693,0.05698516784492307,0.10814008363816924,5.052792543645154,3.536605760707692,4.147309921461538,149.05382225426925,57.17873002615384,8.812830310523077,0.04855007567899999,0.050557012739384614,0.04657573457784615,0.038037555701,1.7554703968783074,8.44166786922877,5.67416709786923,117.90013038238462,45.82447775384615,7.044404889564615,0.04154863277476924,0.06807394699576923,0.06323505685607693,0.02647651697546154,0.047418125342461544,3.9583148580040763,9.270953551103077,178.2400086092308,68.205567684,10.416852652603076
X0,2,mid-aged,20210526_1344_AS2_X0N1L1F0.csv,11.525345919059465,507.9051819,5.2130398332759995,9.234076719337706,69.85171308669935,28.99409705858803,4.956424464613725,1.7997071186456153,10.618312142392307,14.864772073823076,13.89408955656154,15.123137599641538,6.6410047712146145,2.172694532090077,14.690489992188615,3.52127011138,0.5710819721513769,0.28614664814046153,5.960078095740385,12.060990554023077,23.483523221653847,36.26756731169231,18.51275040159231,6.907257415638462,89.2535370404846,21.25412452253846,3.3347254719615385,0.06151225636468461,1.249638628022231,3.081573098828846,5.674038212938462,9.936267691553844,6.261171290353846,4.22253839046923,187.89803357816155,44.49738382946154,6.8965992221923065,0.024553821035092304,0.033026426909823076,0.8346998661791462,1.4806674219170002,2.931282048992308,2.1273320491384617,1.9441781887446152,64.82801448800771,15.215367064353845,2.345202016640769,0.004757721323692308,0.01045361703593846,0.023300426802007695,1.4367151463564154,2.2659238990376926,1.615316329546154,0.9946033706899999,22.342688236546152,5.262877987038461,0.824611470617,0.01734356016976923,0.0360544484526077,0.03826392967244615,0.2052679895930154,5.670101497953153,1.539213558306923,1.6540431888746154,66.84821070359231,15.743647813946154,2.4233540752838465,0.00577393742823077,0.022224721377,0.02579404211561539,0.01823766859123077,1.5768429744949999,4.843907406101077,1.543497683899231,40.63949640967692,10.033595435507694,1.555474749203077,0.009109544482076922,0.02759424556792308,0.013489733994769233,0.034966292859846156,0.028741733388461536,2.583276838477077,3.7549139425394613,60.99555646073077,14.207362954607694,2.1997727435720766
X1,2,mid-aged,20210528_1518_AS2_U0U2R1X1.csv,12.378874648951037,562.366394,6.1763589316082586,9.876260413858029,76.35837921070099,30.956500014006753,5.513756568936828,2.083189376703077,12.804452030246152,18.050820594900003,15.9991004054,16.862671085361537,7.320554610343076,2.4165561521035386,16.137553320733076,3.8536548887507687,0.6239489428065232,0.3058889887388539,6.670793677648308,13.32539079893077,25.094413097076924,38.380760295461535,19.60638845139231,7.448866204084616,95.80826110797693,22.87143506625385,3.5936871159761536,0.06757387483387693,1.3699412722116924,3.418336625922462,6.079722230438462,10.47521153953077,6.67406115733077,4.640519509776923,206.29554072415385,48.92549748069231,7.574427153753846,0.021756833737999998,0.03713467640492308,0.8948762489189923,1.5425513210748463,3.044410782569231,2.2450115910153845,2.148206203713077,71.97431654832307,16.983244547515383,2.6117345989453846,0.010083548466969232,0.017096823464446156,0.02339638149226923,1.4717793432382231,2.3707879790315385,1.7168720868923075,1.0707421169707694,23.66185544289231,5.607015519830769,0.879315290663154,0.025108628648746155,0.030214409415392312,0.039991565421861545,0.21621512962828462,5.564468483926077,1.8226327914769231,1.8372807172438461,67.44635067626922,15.9688706504,2.4586132030946155,0.012761380038307691,0.008675072453,-0.006793343147615387,0.019914713703692306,1.6158650371813845,5.415119205405461,1.9510037083384613,40.8247014486,10.174221698899999,1.5953225158653845,0.007804978884076925,0.01373264939938462,-0.015592092648538461,0.0003445170376923084,0.012408708336999998,2.6007385023082303,4.263172787418768,62.62381269375385,14.686657606661537,2.257239548253077
X2,2,mid-aged,20210526_0808_AS2_X2U1S0P0.csv,11.928789054701188,533.5543213,4.64002851680013,9.622220068244339,73.49252666260294,30.36814957562771,4.9763591511387135,1.5546611901041538,9.690178737269232,13.97794674023846,13.831767817623076,14.356797974383078,6.2001689077869235,2.0530667044040003,14.149738903077692,3.435878457333846,0.5648860893711538,0.24170770492343843,5.553239338943154,11.826922393176924,24.63390979753846,36.012417499769235,18.10925319740769,6.897321290399999,91.48957464534617,22.06718223833077,3.527433265473846,0.060052459980630774,1.213685829118846,3.154094392448769,6.2810849986076915,10.426610405730768,6.456628008815385,4.412442608061538,198.06696146446154,47.410177084153844,7.465497902923078,0.02321691866959231,0.03606327095403847,0.8520375132674154,1.6735161358786925,3.147816363653846,2.2536202880076925,2.0961255335192304,69.47184833893846,16.48535712773077,2.5818798811400003,0.007830976666546153,0.014990450262246156,0.023384311211792307,1.632918937957431,2.4426405819515384,1.7497700755615384,1.1164144332453847,24.91754737384616,5.921854297907692,0.9556911453669231,0.01981141511976923,0.035677893173169224,0.03384221268510769,0.24613572911882306,5.336783217486078,1.5860860902446152,1.720873763033846,70.43616195041538,16.762475868223078,2.6112707507523076,0.016377248457384617,0.038160725705615385,0.02107251634053846,0.032039465899615385,1.503571521589,4.6004811398215395,1.570331810966923,41.74345275692308,10.362255267023077,1.6155771278323077,0.009247172839846152,0.014976350661615383,0.027211691724384614,0.012105713398769235,0.014014481379615385,2.2936735974205384,3.6924616660646152,63.33512023561539,14.928520762207693,2.3011037378399997
A0,3,mid-aged,20210602_0914_AS3_I1F2A0C2.csv,15.979248795704015,572.1141968,2.0151248525398064,3.3916581817588436,68.05187558653267,46.32941198686291,1.7890897480546994,0.8218383071226925,3.1341753175653846,3.2637893743692303,4.933423221939999,10.82744058103,6.193197950155385,2.2497060921562304,24.21523753092154,8.22763571742,1.3334953571765156,0.2057111470441692,1.9211414312433075,3.0140820370776926,8.573452795315385,24.871230356023077,15.677967038284617,6.495692051384616,114.79741011885383,39.23305761656923,6.291386299918462,0.05458452107163076,0.32433270400914616,0.5399204880881537,1.3813546588853844,4.4317188294807695,3.372338680006923,2.948247324511539,144.21683073933846,49.18770509884616,7.916231770053846,0.021970670928184617,0.029206733653053846,0.18442201732971536,0.39531741584138463,1.4610270545869228,1.3116769231230767,2.1969585272284613,50.22618356066154,16.823698894215386,2.6642612179584613,0.006287349628215385,0.01751570701266154,0.014655486139307691,0.519706902381,1.6826067477576923,1.548842745092308,1.4261724939561535,29.57847966942308,9.871703119484614,1.5663518778807692,0.04304133425692308,0.07499244023078462,0.059014906898192304,0.12844272309790766,6.656300790979308,2.929477725569231,3.6661995117307695,140.53882816885385,47.230367264307695,7.340178264953846,0.032314552667,0.0533407378346923,0.04386097826084616,0.039550046832923076,2.2211078750337694,8.649774241691079,4.657913239223077,105.20820753376924,36.176695294953845,5.622865338563847,0.04922711284899999,0.076836996954,0.07137895149138462,0.03904888257753846,0.031891157948461535,4.061504197566616,8.600440504303847,153.412277115,51.45617477626154,8.08334842197923
A1,3,mid-aged,20210602_1325_AS3_F1A1L0G0.csv,15.531081489431871,565.2211914,1.9032553547951612,3.218027129497542,64.81278151041667,45.15257491640819,1.6893933454688346,0.7599229254152307,2.998485441413077,3.1179852427223076,4.641186397966154,10.40795664340846,5.960350635037539,2.167841800126077,23.197771029331534,7.867517386106924,1.2731490306999922,0.18843392223910002,1.840584447925308,2.8998897898761538,8.135794731338462,23.93829266480769,15.166452635392309,6.271195483215385,110.88165270746923,37.66811654023077,6.006215350077692,0.05273871941489231,0.2916008182357769,0.5012871812178461,1.2752450003269231,4.161322610737693,3.189069800713077,2.800369710666154,136.6992889827154,46.485460486769234,7.431812254176924,0.012619361008976924,0.028128265098815386,0.16933666057886151,0.35432952027025383,1.3512668334630773,1.2102071629153845,2.068175615755384,47.249781074315386,15.769791569907692,2.4781180770500004,0.006937540820730771,0.012726163313200001,0.008446281289023078,0.4455320488223384,1.5658974200607692,1.4737646538215385,1.3689083768853847,28.309745346223078,9.412651298615383,1.482337588396154,0.04339173901831539,0.07123455020742309,0.03991265884439231,0.11537217407242309,6.036232145763768,2.9010228257615385,3.6063005319307693,138.31754320769232,46.199885727538465,7.153153921784615,0.02569690911384615,0.04705853555353846,0.03521796073123076,0.0463940778666923,2.0054256451855386,8.09043671892277,4.724879541730769,104.50524562046154,35.507367266015386,5.485484620564615,0.02156184195238461,0.04955487779484616,0.040162373189,0.039754496254769234,0.04757276089992308,3.7054196791053844,8.28855527294077,152.71477903884616,51.05986388336923,7.940699061215384
A2,3,mid-aged,20210603_0741_AS3_A2D2B0O0.csv,16.81733525518685,601.4945068,2.3631838950767095,3.684677803539896,73.90155749359805,48.87248225041021,1.9571927351105973,0.9565579213807692,3.7009324738523075,3.9405839897299995,5.6581902866176925,11.802245420590001,6.62332499177,2.452500462681923,26.47450164924769,8.866010964686154,1.4125706565833693,0.18794332156344618,2.079481052716231,3.45398830498,9.451081063153845,26.33591726413846,16.497744567869233,6.944110580753846,124.92814478715384,41.74498511849231,6.603209807731539,0.05504902990206924,0.31863991981147693,0.5916130076586923,1.50738684271,4.665627184783846,3.5529548571799996,3.1893795307869226,157.72417768371537,52.78637192076923,8.419732686223078,0.019987329274638463,0.032857711279630775,0.18313425792605384,0.4164489284952308,1.5655601382146151,1.399890127516923,2.3440901628246156,54.92127877586154,18.067204766107693,2.852922800665384,0.017614973909976923,0.017817753553515385,0.017092605866500004,0.4576697033847846,1.7032076397853846,1.6278923970199999,1.5017578257884614,30.968498528392306,10.16378757490769,1.6083493739353847,0.04765820174338462,0.06875471041823077,0.054273945909976924,0.11763013724333846,5.393826856101154,3.0603217766692308,3.835220848707692,143.25817654642304,47.39594276130769,7.378909321053846,0.018243875152153848,0.049228101386,0.031540219141,0.020206246083076924,1.7421704146905386,7.318936695923308,4.950060978276923,107.39485339853844,36.25982569193846,5.626345409970769,0.04332009616823076,0.060467125117461544,0.045842364786384614,0.04595689624292308,0.027765188654,3.4175316021140767,8.383352710361539,161.75680300561538,52.74325572551538,8.173074367263077
B0,3,mid-aged,20210603_0741_AS3_A2D2B0O0.csv,17.09896535937572,562.5586548,3.6298625484548386,4.994818889974619,94.50974783920425,49.310532397784435,2.74896208641462,1.219378016345846,6.710997801499999,7.826472287213078,7.758939765842308,11.583864813566924,5.770030516025384,2.2468169917959235,25.905633889003845,7.7031262197000006,1.2309215890326153,0.2013184083087846,3.495557179419846,6.5610266813307705,12.089821272576922,25.33238627407692,14.575299545607693,6.648163071030769,141.69950000601537,41.989437110761536,6.567997146225386,0.07785128134633076,0.47883256700334614,1.4326001266609232,2.7886576922946156,6.215529553684616,4.254666263276924,4.075307154661538,224.31430642115384,66.43371398623077,10.38910213446154,0.026062220929269235,0.046368236492415386,0.26693421013132307,0.7171119809168462,2.3813978671984612,1.9639019966307694,3.9678591011984614,76.93988634059231,22.538649823053845,3.4804714053653845,0.01449728175073846,0.02560606855726923,0.01781951565583077,0.5035610078894845,2.158990429436923,2.1153726761461535,2.3950367220784616,35.04943934026923,10.159161374999998,1.5741519786138463,0.04205307178840769,0.062435691517807694,0.042759709677730774,0.10309384317913847,4.354918876178,3.5691090647769235,3.850805349453846,129.69398061513076,38.137981634769226,5.877279219522308,0.032722989326384615,0.03745038382476923,0.040630700978846156,0.039667466782846154,1.1628569033915384,5.7096195527480775,5.008132369607694,90.0192015726923,26.799109341446155,4.12982458878077,0.035523973821846154,0.06091856079592308,0.0629433122386923,0.03638302056015385,0.026478002464846155,2.346781071842615,7.045386986506923,137.76339119192306,40.22458702552308,6.150672019900769
B1,3,mid-aged,20210603_1438_AS3_G1B1J2O1.csv,17.02208856927755,560.057312,3.7323695224648388,4.968046722379113,94.2058577989036,49.08261650578656,2.7399367994894086,1.2603133336790002,6.8141828543,7.8725338439761545,7.709366431174616,11.549400325994615,5.775184879803076,2.2008493808843843,25.421596555129227,7.578433371798462,1.1975035226328155,0.2109507024767077,3.5588813420730006,6.543574231292307,11.906766769892307,25.188958887384615,14.510806255538462,6.521683434384616,139.34673834873075,41.2134515836,6.4538522919438455,0.0779322818708,0.497981596821923,1.4829443507078461,2.792548062029231,6.215039354230768,4.269425521407692,4.046092775323077,225.170577968,66.595423126,10.374777843484617,0.026370827867807693,0.04364740419089231,0.29080205015243843,0.7233731186906923,2.3996104616161538,1.979698582823077,3.8489605418076924,77.24680187166923,22.5658300216,3.480866287094615,0.006011252455923078,0.017528200188707693,0.02004639597610769,0.5215767185091615,2.1832042061484613,2.1165889245,2.2757085451623076,35.07573523552308,10.1710750158,1.5673371143361539,0.04314627860673847,0.06897701181988462,0.048374927767746156,0.1134703522527692,4.186179597651845,3.6488102252384613,3.8213393770923076,129.28329916206923,37.94839546469231,5.83611737775,0.027446156438923078,0.048080000178923075,0.03122160075946154,0.022568644311923076,1.0686854796125385,5.72973792069223,5.038170222169231,89.54638764330768,26.624695367169235,4.099133836753077,0.029738615566461537,0.05529977925538461,0.05585622603869231,0.037534703760153845,0.033039154873,2.2531057742743075,6.856391658785615,137.2585817693077,39.95004186263076,6.098100151234616
